Time (s),PF,RR,BAT,MT
5.80421,2.388360,244.759000,2.388360,2.388360
5.80521,2.388270,244.752000,2.388270,2.388270
5.80621,2.388180,2.450770,2.388180,2.388180
5.80721,2.388090,244.738000,2.388090,2.388090
5.80821,2.388000,3.083610,2.388000,2.388000
5.80921,2.387910,2.484640,2.387910,2.387910
5.81021,2.387820,3.289910,2.387820,2.387820
5.81121,2.387720,3.789110,3929.650000,2.387720
5.81221,6.015250,2458.010000,3929.540000,6.015250
5.81321,3929.420000,3929.420000,2.387540,3929.420000
5.81421,2.387450,244.687000,2.387450,2.387450
5.81521,2.387360,244.679000,2.387360,2.387360
5.81621,2.387270,2.611080,2.387270,2.387270
5.81721,2.387180,244.665000,2.387180,2.387180
5.81821,2.387080,2.483770,2.387080,2.387080
5.81921,2.386990,2.429050,2.386990,2.386990
5.82021,2.386900,3.068460,2.386900,2.386900
5.82121,2.386810,2457.360000,3928.490000,2.386810
5.82221,6.013510,2457.280000,3928.370000,6.013510
5.82321,3928.250000,250.968000,2.386630,3928.250000
5.82421,2.386540,244.614000,2.386540,2.386540
5.82521,2.386450,245.060000,2.386450,2.386450
5.82621,2.386350,2.448890,2.386350,2.386350
5.82721,2.386260,244.592000,2.386260,2.386260
5.82821,2.386170,2.428210,2.386170,2.386170
5.82921,2.386080,2.428110,2.386080,2.386080
5.83021,2.385990,3.619580,2.385990,2.385990
5.83121,2.385900,3192.880000,3927.320000,2.385900
5.83221,6.011760,3192.790000,3927.200000,6.011760
5.83321,3927.090000,250.894000,2.385720,3927.090000
5.83421,2.385630,244.541000,2.385630,2.385630
5.83521,2.385530,244.534000,2.385530,2.385530
5.83621,2.385440,2.385440,2.385440,2.385440
5.83721,2.385350,244.519000,2.385350,2.385350
5.83821,2.385260,2.481840,2.385260,2.385260
5.83921,2.385170,2.427180,2.385170,2.385170
5.84021,2.385080,13.647300,2.385080,2.385080
5.84121,2.384990,2455.900000,3926.150000,2.384990
5.84221,6.010020,3926.040000,3926.040000,6.010020
5.84321,3925.920000,252.287000,2.384800,3925.920000
5.84421,2.384710,244.468000,2.384710,2.384710
5.84521,2.384620,244.461000,2.384620,2.384620
5.84621,2.384530,2.384530,2.384530,2.384530
5.84721,2.384440,244.446000,2.384440,2.384440
5.84821,2.384350,2.898000,2.384350,2.384350
5.84921,2.384260,2.426240,2.384260,2.384260
5.85021,2.384170,2.851790,2.384170,2.384170
5.85121,2.384080,3.948320,3924.990000,2.384080
5.85221,6.008280,3924.870000,3924.870000,6.008280
5.85321,3924.760000,2.952070,2.383890,3924.760000
5.85421,2.383800,244.395000,2.383800,2.383800
5.85521,2.383710,244.388000,2.383710,2.383710
5.85621,2.383620,2.383620,2.383620,2.383620
5.85721,2.383530,2.425500,2.383530,2.383530
5.85821,2.383440,2.414450,2.383440,2.383440
5.85921,2.383350,2.479820,2.383350,2.383350
5.86021,2.383260,3.283080,2.383260,2.383260
5.86121,2.383160,3.780800,3923.820000,2.383160
5.86221,6.006540,3923.710000,3923.710000,6.006540
5.86321,3923.590000,252.138000,2.382980,3923.590000
5.86421,2.382890,244.323000,2.382890,2.382890
5.86521,2.382800,244.315000,2.382800,2.382800
5.86621,2.382710,3.122800,2.382710,2.382710
5.86721,2.382620,244.301000,2.382620,2.382620
5.86821,2.382530,2.478960,2.382530,2.382530
5.86921,2.382440,3.076690,2.382440,2.382440
5.87021,2.382340,2.636870,2.382340,2.382340
5.87121,2.382250,2453.710000,3922.660000,2.382250
5.87221,6.004800,3922.540000,3922.540000,6.004800
5.87321,3922.430000,247.656000,2.382070,3922.430000
5.87421,2.381980,244.250000,2.381980,2.381980
5.87521,2.381890,2.478280,2.381890,2.381890
5.87621,2.381800,2.444200,2.381800,2.381800
5.87721,2.381710,2.423630,2.381710,2.381710
5.87821,2.381620,3.075680,2.381620,2.381620
5.87921,2.381530,2.423440,2.381530,2.381530
5.88021,2.381430,2.635830,2.381430,2.381430
5.88121,2.381340,3.777480,3921.490000,2.381340
5.88221,6.003060,3188.050000,3921.380000,6.003060
5.88321,3921.260000,251.989000,2.381160,3921.260000
5.88421,2.381070,244.177000,2.381070,2.381070
5.88521,2.380980,3.074880,2.380980,2.380980
5.88621,2.380890,2.380890,2.380890,2.380890
5.88721,2.380800,2.422700,2.380800,2.380800
5.88821,2.380710,2.411680,2.380710,2.380710
5.88921,2.380620,2.476940,2.380620,2.380620
5.89021,2.380520,3.059500,2.380520,2.380520
5.89121,2.380430,3.059370,3920.330000,2.380430
5.89221,6.001320,3920.210000,3920.210000,6.001320
5.89321,3920.100000,251.915000,2.380250,3920.100000
5.89421,2.380160,244.104000,2.380160,2.380160
5.89521,2.380070,244.097000,2.380070,2.380070
5.89621,2.379980,2.829860,2.379980,2.379980
5.89721,2.379890,2.476170,2.379890,2.379890
5.89821,2.379800,2.379800,2.379800,2.379800
5.89921,2.379710,244.068000,2.379710,2.379710
5.90021,2.379620,2.633730,2.379620,2.379620
5.90121,2.379520,3.058090,3919.170000,2.379520
5.90221,5.999580,13.619400,3919.050000,5.999580
5.90321,3918.930000,251.841000,2.379340,3918.930000
5.90421,2.379250,244.032000,2.379250,2.379250
5.90521,2.379160,2.421020,2.379160,2.379160
5.90621,2.379070,2.602420,2.379070,2.379070
5.90721,2.378980,3.135130,2.378980,2.378980
5.90821,2.378890,2.420740,2.378890,2.378890
5.90921,2.378800,2.420650,2.378800,2.378800
5.91021,2.378710,3.111310,2.378710,2.378710
5.91121,2.378620,3.111180,3918.000000,2.378620
5.91221,5.997840,3.056690,3917.890000,5.997840
5.91321,3917.770000,5.788450,2.378430,3917.770000
5.91421,2.378340,243.991000,2.378340,2.378340
5.91521,2.378250,2.420090,2.378250,2.378250
5.91621,2.378160,2.891040,2.378160,2.378160
5.91721,2.378070,243.938000,2.378070,2.378070
5.91821,2.377980,2.419810,2.377980,2.377980
5.91921,2.377890,243.923000,2.377890,2.377890
5.92021,2.377800,2.419620,2.377800,2.377800
5.92121,2.377710,3.055540,3916.840000,2.377710
5.92221,5.996100,3.935930,3916.730000,5.996100
5.92321,3916.610000,3916.610000,2.377530,3916.610000
5.92421,2.377430,243.887000,2.377430,2.377430
5.92521,2.377340,2.473480,2.377340,2.377340
5.92621,2.377250,2.600500,2.377250,2.377250
5.92721,2.377160,2.418970,2.377160,2.377160
5.92821,2.377070,2.871510,2.377070,2.377070
5.92921,2.376980,2.473100,2.376980,2.376980
5.93021,2.376890,3.054390,2.376890,2.376890
5.93121,2.376800,3.054270,3915.680000,2.376800
5.93221,5.994370,492.974000,3915.560000,5.994370
5.93321,3915.450000,250.153000,2.376620,3915.450000
5.93421,2.376530,243.814000,2.376530,2.376530
5.93521,2.376440,244.033000,2.376440,2.376440
5.93621,2.376340,2.376340,2.376340,2.376340
5.93721,2.376250,243.792000,2.376250,2.376250
5.93821,2.376160,2.417950,2.376160,2.376160
5.93921,2.376070,2.472140,2.376070,2.376070
5.94021,2.375980,3.492240,2.375980,2.375980
5.94121,2.375890,3.052990,3914.520000,2.375890
5.94221,5.992630,3.932450,3914.400000,5.992630
5.94321,3914.290000,251.544000,2.375710,3914.290000
5.94421,2.375620,243.742000,2.375620,2.375620
5.94521,2.375530,2.471560,2.375530,2.375530
5.94621,2.375440,2.598580,2.375440,2.375440
5.94721,2.375350,243.720000,2.375350,2.375350
5.94821,2.375260,2.417020,2.375260,2.375260
5.94921,2.375170,2.471180,2.375170,2.375170
5.95021,2.375070,3.051850,2.375070,2.375070
5.95121,2.374980,2.924720,3913.360000,2.374980
5.95221,5.990900,3.765730,3913.240000,5.990900
5.95321,3913.130000,5.781450,2.374800,3913.130000
5.95421,2.374710,243.669000,2.374710,2.374710
5.95521,2.374620,3.519330,2.374620,2.374620
5.95621,2.374530,2.374530,2.374530,2.374530
5.95721,2.374440,243.648000,2.374440,2.374440
5.95821,2.374350,2.416090,2.374350,2.374350
5.95921,2.374260,2.470220,2.374260,2.374260
5.96021,2.374170,2.681680,2.374170,2.374170
5.96121,2.374080,2.374080,3912.200000,2.374080
5.96221,5.989160,13.592400,3912.080000,5.989160
5.96321,3911.970000,5.779700,2.373900,3911.970000
5.96421,2.373800,243.597000,2.373800,2.373800
5.96521,2.373710,2.415440,2.373710,2.373710
5.96621,2.373620,243.582000,2.373620,2.373620
5.96721,2.373530,243.575000,2.373530,2.373530
5.96821,2.373440,2.373440,2.373440,2.373440
5.96921,2.373350,2.415070,2.373350,2.373350
5.97021,2.373260,2.626420,2.373260,2.373260
5.97121,2.373170,2.404020,3911.040000,2.373170
5.97221,5.987430,3.817360,3910.920000,5.987430
5.97321,3910.810000,11.609800,2.372990,3910.810000
5.97421,2.372900,243.524000,2.372900,2.372900
5.97521,2.372810,243.517000,2.372810,2.372810
5.97621,2.372720,243.510000,2.372720,2.372720
5.97721,2.372630,2.884810,2.372630,2.372630
5.97821,2.372540,2.821580,2.372540,2.372540
5.97921,2.372450,2.414140,2.372450,2.372450
5.98021,2.372350,2.468210,2.372350,2.372350
5.98121,2.372260,2.372260,3909.880000,2.372260
5.98221,5.985700,3909.760000,3909.760000,5.985700
5.98321,3909.650000,3909.650000,2.372080,3909.650000
5.98421,2.371990,243.452000,2.371990,2.371990
5.98521,2.371900,2.402740,2.371900,2.371900
5.98621,2.371810,243.438000,2.371810,2.371810
5.98721,2.371720,243.430000,2.371720,2.371720
5.98821,2.371630,2.371630,2.371630,2.371630
5.98921,2.371540,2.413210,2.371540,2.371540
5.99021,2.371450,2.467250,2.371450,2.371450
5.99121,2.371360,2.371360,3908.720000,2.371360
5.99221,5.983970,1957.980000,3908.610000,5.983970
5.99321,3908.490000,3908.490000,2.371180,3908.490000
5.99421,2.371090,243.380000,2.371090,2.371090
5.99521,2.371000,2.466770,2.371000,2.371000
5.99621,2.370910,243.365000,2.370910,2.370910
5.99721,2.370820,243.358000,2.370820,2.370820
5.99821,2.370730,2.370730,2.370730,2.370730
5.99921,2.370630,3.062020,2.370630,2.370630
6.00021,2.370540,2.370540,2.370540,2.370540
6.00121,2.370590,2.370590,3907.770000,2.370590
6.00221,5.982880,3907.850000,3907.850000,5.982880
6.00321,3907.940000,3175.150000,2.370740,3907.940000
6.00421,2.370810,243.358000,2.370810,2.370810
6.00521,2.370890,2.412540,2.370890,2.370890
6.00621,2.370960,243.369000,2.370960,2.370960
6.00721,2.371040,243.374000,2.371040,2.371040
6.00821,2.371110,2.371110,2.371110,2.371110
6.00921,2.371190,243.385000,2.371190,2.371190
6.01021,2.371260,2.371260,2.371260,2.371260
6.01121,2.371340,2.402160,3908.620000,2.371340
6.01221,5.984470,4.474210,3908.710000,5.984470
6.01321,3908.790000,3175.840000,2.371490,3908.790000
6.01421,2.371560,243.411000,2.371560,2.371560
6.01521,2.371640,2.467440,2.371640,2.371640
6.01621,2.371710,243.422000,2.371710,2.371710
6.01721,2.371790,243.428000,2.371790,2.371790
6.01821,2.371860,2.371860,2.371860,2.371860
6.01921,2.371940,3.063670,2.371940,2.371940
6.02021,2.372010,2.372010,2.372010,2.372010
6.02121,2.372090,2.372090,3909.480000,2.372090
6.02221,5.986060,3.760610,3909.570000,5.986060
6.02321,3909.650000,3909.650000,2.372240,3909.650000
6.02421,2.372310,243.465000,2.372310,2.372310
6.02521,2.372390,2.414070,2.372390,2.372390
6.02621,2.372460,243.476000,2.372460,2.372460
6.02721,2.372540,243.481000,2.372540,2.372540
6.02821,2.372610,2.372610,2.372610,2.372610
6.02921,2.372690,3.064620,2.372690,2.372690
6.03021,2.372760,2.403610,2.372760,2.372760
6.03121,2.372840,2.372840,3910.340000,2.372840
6.03221,5.987650,3.377490,3910.430000,5.987650
6.03321,3910.510000,2446.110000,2.372990,3910.510000
6.03421,2.373060,243.519000,2.373060,2.373060
6.03521,2.373140,2.414840,2.373140,2.373140
6.03621,2.373210,243.530000,2.373210,2.373210
6.03721,2.373290,243.535000,2.373290,2.373290
6.03821,2.373370,2.373370,2.373370,2.373370
6.03921,2.373440,243.546000,2.373440,2.373440
6.04021,2.373520,2.373520,2.373520,2.373520
6.04121,2.373590,2.404450,3911.200000,2.373590
6.04221,5.989240,3.049750,3911.280000,5.989240
6.04321,3911.370000,2446.650000,2.373740,3911.370000
6.04421,2.373820,243.572000,2.373820,2.373820
6.04521,2.373890,2.415610,2.373890,2.373890
6.04621,2.373970,243.583000,2.373970,2.373970
6.04721,2.374040,243.589000,2.374040,2.374040
6.04821,2.374120,2.374120,2.374120,2.374120
6.04921,2.374190,243.599000,2.374190,2.374190
6.05021,2.374270,2.374270,2.374270,2.374270
6.05121,2.374340,2.405210,3912.060000,2.374340
6.05221,5.990830,3.050780,3912.140000,5.990830
6.05321,3912.230000,2447.180000,2.374490,3912.230000
6.05421,2.374570,243.626000,2.374570,2.374570
6.05521,2.374640,2.416380,2.374640,2.374640
6.05621,2.374720,243.637000,2.374720,2.374720
6.05721,2.374790,243.642000,2.374790,2.374790
6.05821,2.374870,2.374870,2.374870,2.374870
6.05921,2.374940,3.067480,2.374940,2.374940
6.06021,2.375020,2.405900,2.375020,2.375020
6.06121,2.375090,2.375090,3912.920000,2.375090
6.06221,5.992420,3.380970,3913.000000,5.992420
6.06321,3913.090000,2447.720000,2.375250,3913.090000
6.06421,2.375320,243.680000,2.375320,2.375320
6.06521,2.375400,2.417150,2.375400,2.375400
6.06621,2.375470,243.691000,2.375470,2.375470
6.06721,2.375550,243.696000,2.375550,2.375550
6.06821,2.375620,2.375620,2.375620,2.375620
6.06921,2.375700,3.068430,2.375700,2.375700
6.07021,2.375770,2.406660,2.375770,2.375770
6.07121,2.375850,2.375850,3913.770000,2.375850
6.07221,5.994010,3.382130,3913.860000,5.994010
6.07321,3913.950000,3913.950000,2.376000,3913.950000
6.07421,2.376070,243.734000,2.376070,2.376070
6.07521,2.376150,2.417920,2.376150,2.376150
6.07621,2.376220,243.744000,2.376220,2.376220
6.07721,2.376300,243.750000,2.376300,2.376300
6.07821,2.376370,2.376370,2.376370,2.376370
6.07921,2.376450,243.760000,2.376450,2.376450
6.08021,2.376520,2.376520,2.376520,2.376520
6.08121,2.376600,2.407500,3914.630000,2.376600
6.08221,5.995600,3.053870,3914.720000,5.995600
6.08321,3914.810000,2448.800000,2.376750,3914.810000
6.08421,2.376830,243.787000,2.376830,2.376830
6.08521,2.376900,2.418690,2.376900,2.376900
6.08621,2.376980,243.798000,2.376980,2.376980
6.08721,2.377050,243.803000,2.377050,2.377050
6.08821,2.377130,2.377130,2.377130,2.377130
6.08921,2.377200,3.070330,2.377200,2.377200
6.09021,2.377280,2.408190,2.377280,2.377280
6.09121,2.377350,2.377350,3915.490000,2.377350
6.09221,5.997190,3.494550,3915.580000,5.997190
6.09321,3915.670000,2449.330000,2.377500,3915.670000
6.09421,2.377580,243.841000,2.377580,2.377580
6.09521,2.377650,2.419460,2.377650,2.377650
6.09621,2.377730,243.852000,2.377730,2.377730
6.09721,2.377800,243.857000,2.377800,2.377800
6.09821,2.377880,2.377880,2.377880,2.377880
6.09921,2.377960,3.071280,2.377960,2.377960
6.10021,2.378030,2.408950,2.378030,2.378030
6.10121,2.378110,2.378110,3916.350000,2.378110
6.10221,5.998780,3.385610,3916.440000,5.998780
6.10321,3916.530000,2449.870000,2.378260,3916.530000
6.10421,2.378330,243.895000,2.378330,2.378330
6.10521,2.378410,2.420230,2.378410,2.378410
6.10621,2.378480,243.906000,2.378480,2.378480
6.10721,2.378560,243.911000,2.378560,2.378560
6.10821,2.378630,2.378630,2.378630,2.378630
6.10921,2.378710,243.922000,2.378710,2.378710
6.11021,2.378780,2.378780,2.378780,2.378780
6.11121,2.378860,2.409790,3917.210000,2.378860
6.11221,6.000370,3.056960,3917.300000,6.000370
6.11321,3917.390000,2450.410000,2.379010,3917.390000
6.11421,2.379090,243.949000,2.379090,2.379090
6.11521,2.379160,2.421000,2.379160,2.379160
6.11621,2.379240,243.959000,2.379240,2.379240
6.11721,2.379310,243.965000,2.379310,2.379310
6.11821,2.379390,2.379390,2.379390,2.379390
6.11921,2.379460,243.975000,2.379460,2.379460
6.12021,2.379540,2.379540,2.379540,2.379540
6.12121,2.379610,2.410560,3918.070000,2.379610
6.12221,6.001970,3.057990,3918.160000,6.001970
6.12321,3918.250000,2450.950000,2.379760,3918.250000
6.12421,2.379840,244.002000,2.379840,2.379840
6.12521,2.379910,2.421770,2.379910,2.379910
6.12621,2.379990,244.013000,2.379990,2.379990
6.12721,2.380070,244.019000,2.380070,2.380070
6.12821,2.380140,2.380140,2.380140,2.380140
6.12921,2.380220,3.074140,2.380220,2.380220
6.13021,2.380290,2.411240,2.380290,2.380290
6.13121,2.380370,2.380370,3918.930000,2.380370
6.13221,6.003560,3.389090,3919.020000,6.003560
6.13321,3919.110000,2451.490000,2.380520,3919.110000
6.13421,2.380590,244.056000,2.380590,2.380590
6.13521,2.380670,2.422540,2.380670,2.380670
6.13621,2.380740,244.067000,2.380740,2.380740
6.13721,2.380820,244.072000,2.380820,2.380820
6.13821,2.380890,2.380890,2.380890,2.380890
6.13921,2.380970,3.075100,2.380970,2.380970
6.14021,2.381050,2.412010,2.381050,2.381050
6.14121,2.381120,2.381120,3919.790000,2.381120
6.14221,6.005160,3.390260,3919.880000,6.005160
6.14321,3919.970000,2452.030000,2.381270,3919.970000
6.14421,2.381350,244.110000,2.381350,2.381350
6.14521,2.381420,2.423320,2.381420,2.381420
6.14621,2.381500,244.121000,2.381500,2.381500
6.14721,2.381570,244.126000,2.381570,2.381570
6.14821,2.381650,2.381650,2.381650,2.381650
6.14921,2.381720,244.137000,2.381720,2.381720
6.15021,2.381800,2.381800,2.381800,2.381800
6.15121,2.381880,2.412850,3920.650000,2.381880
6.15221,6.006750,3.061090,3920.740000,6.006750
6.15321,3920.830000,2452.560000,2.382030,3920.830000
6.15421,2.382100,244.164000,2.382100,2.382100
6.15521,2.382180,2.424090,2.382180,2.382180
6.15621,2.382250,244.175000,2.382250,2.382250
6.15721,2.382330,244.180000,2.382330,2.382330
6.15821,2.382400,2.382400,2.382400,2.382400
6.15921,2.382480,244.191000,2.382480,2.382480
6.16021,2.382550,2.382550,2.382550,2.382550
6.16121,2.382630,2.413620,3921.520000,2.382630
6.16221,6.008340,3.062120,3921.600000,6.008340
6.16321,3921.690000,2453.100000,3.944740,3921.690000
6.16421,2.382860,244.218000,2.382860,2.382860
6.16521,2.382930,2.424860,2.382930,2.382930
6.16621,2.383010,244.228000,2.383010,2.383010
6.16721,2.383080,244.234000,2.383080,2.383080
6.16821,2.383160,2.383160,2.383160,2.383160
6.16921,2.383230,3.077960,2.383230,2.383230
6.17021,2.383310,2.414310,3.945710,2.383310
6.17121,2.383380,2.383380,3922.380000,2.383380
6.17221,6.009940,3.393750,3922.460000,6.009940
6.17321,3922.550000,3.780450,2.885930,3922.550000
6.17421,2.383610,244.271000,2.383610,2.383610
6.17521,2.383690,2.425630,2.383690,2.383690
6.17621,2.383760,244.282000,2.383760,2.383760
6.17721,2.383840,244.288000,2.383840,2.383840
6.17821,2.383910,2.383910,2.383910,2.383910
6.17921,2.383990,2.425940,2.383990,2.383990
6.18021,2.384060,2.415070,2.886580,2.384060
6.18121,2.384140,2.384140,3923.240000,2.384140
6.18221,6.011540,3.394910,3923.320000,6.011540
6.18321,3923.410000,2454.180000,2.384290,3923.410000
6.18421,2.384370,244.325000,2.384370,2.384370
6.18521,2.384440,244.331000,2.384440,2.384440
6.18621,2.384520,244.336000,2.384520,2.384520
6.18721,2.384590,244.341000,2.384590,2.384590
6.18821,2.384670,2.447130,2.384670,2.384670
6.18921,2.384740,2.426710,2.384740,2.384740
6.19021,2.384820,2.384820,2.384820,2.384820
6.19121,2.384900,2.887610,3924.100000,2.384900
6.19221,6.013130,3188.520000,3924.190000,6.013130
6.19321,3924.270000,2454.720000,2.385050,3924.270000
6.19421,2.385120,244.379000,2.385120,2.385120
6.19521,2.385200,2.481700,2.385200,2.385200
6.19621,2.385270,244.390000,2.385270,2.385270
6.19721,2.385350,244.395000,2.385350,2.385350
6.19821,2.385420,2.609320,2.385420,2.385420
6.19921,2.385500,2.482020,2.385500,2.385500
6.20021,2.385580,2.888440,2.385580,2.385580
6.20121,2.385650,3.950000,3924.960000,2.385650
6.20221,6.014730,3.784270,3925.050000,6.014730
6.20321,3925.130000,3189.120000,2.385800,3925.130000
6.20421,2.385880,244.433000,2.385880,2.385880
6.20521,2.385950,244.438000,2.385950,2.385950
6.20621,2.386030,2.513180,2.386030,2.386030
6.20721,2.386100,244.449000,2.386100,2.386100
6.20821,2.386180,2.482730,2.386180,2.386180
6.20921,2.386260,2.428260,2.386260,2.386260
6.21021,2.386330,3.951240,2.386330,2.386330
6.21121,2.386410,3925.820000,3925.820000,2.386410
6.21221,6.016330,2455.750000,3925.910000,6.016330
6.21321,3926.000000,3926.000000,3.951660,3926.000000
6.21421,2.386630,244.487000,2.386630,2.386630
6.21521,2.386710,244.492000,2.386710,2.386710
6.21621,2.386780,2.386780,2.386780,2.386780
6.21721,2.386860,244.503000,2.386860,2.386860
6.21821,2.386940,244.509000,2.386940,2.386940
6.21921,2.387010,2.429030,2.387010,2.387010
6.22021,2.387090,3926.600000,3.952630,2.387090
6.22121,2.387160,3926.690000,3926.690000,2.387160
6.22221,6.017920,2456.290000,3926.770000,6.017920
6.22321,3926.860000,6.489860,3.953040,3926.860000
6.22421,2.387390,244.541000,2.387390,2.387390
6.22521,2.387460,244.546000,2.387460,2.387460
6.22621,2.387540,2.387540,2.387540,2.387540
6.22721,2.387620,244.557000,2.387620,2.387620
6.22821,2.387690,2.902230,2.387690,2.387690
6.22921,2.387770,2.429800,2.387770,2.387770
6.23021,2.387840,3927.460000,3.954010,2.387840
6.23121,2.387920,3927.550000,3927.550000,2.387920
6.23221,6.019520,3927.630000,3927.630000,6.019520
6.23321,3927.720000,2.430110,2.388070,3927.720000
6.23421,2.388150,244.595000,2.388150,2.388150
6.23521,2.388220,244.600000,2.388220,2.388220
6.23621,2.388300,2.388300,2.388300,2.388300
6.23721,2.388370,244.611000,2.388370,2.388370
6.23821,2.388450,244.616000,2.388450,2.388450
6.23921,2.388520,2.430580,2.388520,2.388520
6.24021,2.388600,5.979460,2.388600,2.388600
6.24121,2.388680,2457.310000,3928.410000,2.388680
6.24221,6.021120,2457.360000,3928.500000,6.021120
6.24321,3928.580000,2.430890,2.388830,3928.580000
6.24421,2.388900,244.649000,2.388900,2.388900
6.24521,2.388980,244.654000,2.388980,2.388980
6.24621,2.389050,2.389050,2.389050,2.389050
6.24721,2.389130,244.665000,2.389130,2.389130
6.24821,2.389200,244.670000,2.389200,2.389200
6.24921,2.389280,2.431350,2.389280,2.389280
6.25021,2.389360,5.577200,2.389360,2.389360
6.25121,2.389430,3.790730,3929.270000,2.389430
6.25221,6.022720,2457.900000,3929.360000,6.022720
6.25321,3929.450000,2.431660,2.389580,3929.450000
6.25421,2.389660,244.703000,2.389660,2.389660
6.25521,2.389730,244.708000,2.389730,2.389730
6.25621,2.389810,2.389810,2.389810,2.389810
6.25721,2.389890,244.719000,2.389890,2.389890
6.25821,2.389960,244.724000,2.389960,2.389960
6.25921,2.390040,2.432130,2.390040,2.390040
6.26021,2.390110,247.336000,2.390110,2.390110
6.26121,2.390190,3.072370,3930.140000,2.390190
6.26221,6.024320,2458.440000,3930.220000,6.024320
6.26321,3930.310000,5.556020,2.390340,3930.310000
6.26421,2.390420,244.757000,2.390420,2.390420
6.26521,2.390490,244.762000,2.390490,2.390490
6.26621,2.390570,2.453190,2.390570,2.390570
6.26721,2.390640,244.773000,2.390640,2.390640
6.26821,2.390720,2.432820,2.390720,2.390720
6.26921,2.390790,2.432900,2.390790,2.390790
6.27021,2.390870,986.502000,2.390870,2.390870
6.27121,2.390950,3.073410,3931.000000,2.390950
6.27221,6.025920,2458.990000,3931.090000,6.025920
6.27321,3931.170000,252.048000,2.391100,3931.170000
6.27421,2.391170,244.811000,2.391170,2.391170
6.27521,2.391250,244.816000,2.391250,2.391250
6.27621,2.391320,2.937950,2.391320,2.391320
6.27721,2.391400,244.827000,2.391400,2.391400
6.27821,2.391480,2.433600,2.391480,2.391480
6.27921,2.391550,2.433670,2.391550,2.391550
6.28021,2.391630,2.647280,2.391630,2.391630
6.28121,2.391700,2459.470000,3931.860000,2.391700
6.28221,6.027520,3194.820000,3931.950000,6.027520
6.28321,3932.040000,250.895000,2.391850,3932.040000
6.28421,2.391930,244.865000,2.391930,2.391930
6.28521,2.392010,244.870000,2.392010,2.392010
6.28621,2.392080,2.616440,2.392080,2.392080
6.28721,2.392160,244.881000,2.392160,2.392160
6.28821,2.392230,2.434370,2.392230,2.392230
6.28921,2.392310,2.434450,2.392310,2.392310
6.29021,2.392390,3.962330,2.392390,2.392390
6.29121,2.392460,2460.010000,3932.730000,2.392460
6.29221,6.029120,2460.070000,3932.810000,6.029120
6.29321,3932.900000,251.277000,2.392610,3932.900000
6.29421,2.392690,244.919000,2.392690,2.392690
6.29521,2.392760,244.924000,2.392760,2.392760
6.29621,2.392840,2.392840,2.392840,2.392840
6.29721,2.392920,244.935000,2.392920,2.392920
6.29821,2.392990,2.489890,2.392990,2.392990
6.29921,2.393070,2.435220,2.393070,2.393070
6.30021,2.393140,2706.600000,2.393140,2.393140
6.30121,2.393220,3195.990000,3933.590000,2.393220
6.30221,6.030720,3196.060000,3933.680000,6.030720
6.30321,3933.760000,252.805000,2.393370,3933.760000
6.30421,2.393450,244.973000,2.393450,2.393450
6.30521,2.393520,244.978000,2.393520,2.393520
6.30621,2.393600,2.393600,2.393600,2.393600
6.30721,2.393670,244.989000,2.393670,2.393670
6.30821,2.393750,244.994000,2.393750,2.393750
6.30921,2.393830,2.436000,2.393830,2.393830
6.31021,2.393900,1480.020000,2.393900,2.393900
6.31121,2.393980,2461.090000,3934.450000,2.393980
6.31221,6.032320,3934.540000,3934.540000,6.032320
6.31321,3934.630000,2.688940,2.394130,3934.630000
6.31421,2.394200,245.027000,2.394200,2.394200
6.31521,2.394280,245.032000,2.394280,2.394280
6.31621,2.394360,2.394360,2.394360,2.394360
6.31721,2.394430,245.043000,2.394430,2.394430
6.31821,2.394510,2.910080,2.394510,2.394510
6.31921,2.394580,2.436780,2.394580,2.394580
6.32021,2.394660,2.975310,2.394660,2.394660
6.32121,2.394740,3.078590,3935.320000,2.394740
6.32221,6.033920,3.078700,3935.410000,6.033920
6.32321,3935.490000,5.992960,2.394890,3935.490000
6.32421,2.394960,245.081000,2.394960,2.394960
6.32521,2.395040,245.086000,2.395040,2.395040
6.32621,2.395110,2.847340,2.395110,2.395110
6.32721,2.395190,245.097000,2.395190,2.395190
6.32821,2.395270,2.492280,2.395270,2.395270
6.32921,2.395340,3.093270,2.395340,2.395340
6.33021,2.395420,2.651600,2.395420,2.395420
6.33121,2.395490,11.713000,3936.180000,2.395490
6.33221,6.035530,2462.060000,3936.270000,6.035530
6.33321,3936.360000,2.966700,2.395650,3936.360000
6.33421,2.395720,245.135000,2.395720,2.395720
6.33521,2.395800,245.140000,2.395800,2.395800
6.33621,2.395870,2.458650,2.395870,2.395870
6.33721,2.395950,2.438170,2.395950,2.395950
6.33821,2.396030,245.156000,2.396030,2.396030
6.33921,2.396100,2.438330,2.396100,2.396100
6.34021,2.396180,3.308380,2.396180,2.396180
6.34121,2.396250,3.802640,3937.050000,2.396250
6.34221,6.037130,2462.770000,3937.130000,6.037130
6.34321,3937.220000,2.967660,2.396400,3937.220000
6.34421,2.396480,2.556790,2.396480,2.396480
6.34521,2.396560,245.194000,2.396560,2.396560
6.34621,2.396630,2.621300,2.396630,2.396630
6.34721,2.396710,3.095000,2.396710,2.396710
6.34821,2.396780,2.427970,2.396780,2.396780
6.34921,2.396860,245.216000,2.396860,2.396860
6.35021,2.396940,3.309430,2.396940,2.396940
