Time (s),PF,RR,BAT,MT
5.57221,2.409670,246.460000,2.409670,2.409670
5.57321,2.409580,246.453000,2.409580,2.409580
5.57421,2.409480,246.445000,2.409480,2.409480
5.57521,2.409390,246.438000,2.409390,2.409390
5.57621,2.409300,246.431000,2.409300,2.409300
5.57721,2.409210,246.423000,2.409210,2.409210
5.57821,2.409110,246.416000,2.409110,2.409110
5.57921,2.409020,246.409000,2.409020,2.409020
5.58021,2.408930,246.401000,2.408930,2.408930
5.58121,2.408840,246.394000,2.408840,2.408840
5.58221,2.408740,246.386000,2.408740,2.408740
5.58321,2.408650,246.379000,2.408650,2.408650
5.58421,2.408560,246.372000,2.408560,2.408560
5.58521,2.408470,246.364000,2.408470,2.408470
5.58621,2.408380,246.357000,2.408380,2.408380
5.58721,2.408280,246.350000,2.408280,2.408280
5.58821,2.408190,246.342000,2.408190,2.408190
5.58921,2.408100,246.335000,2.408100,2.408100
5.59021,2.408010,246.328000,2.408010,2.408010
5.59121,2.407910,246.320000,2.407910,2.407910
5.59221,2.407820,246.313000,2.407820,2.407820
5.59321,2.407730,246.305000,2.407730,2.407730
5.59421,2.407640,246.298000,2.407640,2.407640
5.59521,2.407550,246.291000,2.407550,2.407550
5.59621,2.407450,246.283000,2.407450,2.407450
5.59721,2.407360,246.276000,2.407360,2.407360
5.59821,2.407270,246.269000,2.407270,2.407270
5.59921,2.407180,246.261000,2.407180,2.407180
5.60021,2.407080,246.254000,2.407080,2.407080
5.60121,2.406990,246.247000,2.406990,2.406990
5.60221,2.406900,246.239000,2.406900,2.406900
5.60321,2.406810,246.232000,2.406810,2.406810
5.60421,2.406720,246.224000,2.406720,2.406720
5.60521,2.406620,246.217000,2.406620,2.406620
5.60621,2.406530,246.210000,2.406530,2.406530
5.60721,2.406440,246.202000,2.406440,2.406440
5.60821,2.406350,246.195000,2.406350,2.406350
5.60921,2.406250,246.188000,2.406250,2.406250
5.61021,2.406160,246.180000,2.406160,2.406160
5.61121,2.406070,246.173000,2.406070,2.406070
5.61221,2.405980,246.166000,2.405980,2.405980
5.61321,2.405890,246.158000,2.405890,2.405890
5.61421,2.405790,246.151000,2.405790,2.405790
5.61521,2.405700,246.144000,2.405700,2.405700
5.61621,2.405610,246.136000,2.405610,2.405610
5.61721,2.405520,246.129000,2.405520,2.405520
5.61821,2.405430,246.122000,2.405430,2.405430
5.61921,2.405330,246.114000,2.405330,2.405330
5.62021,2.405240,246.107000,2.405240,2.405240
5.62121,2.405150,246.099000,2.405150,2.405150
5.62221,2.405060,246.092000,2.405060,2.405060
5.62321,2.404960,246.085000,2.404960,2.404960
5.62421,2.404870,246.077000,2.404870,2.404870
5.62521,2.404780,246.070000,2.404780,2.404780
5.62621,2.404690,246.063000,2.404690,2.404690
5.62721,2.404600,246.055000,2.404600,2.404600
5.62821,2.404500,246.048000,2.404500,2.404500
5.62921,2.404410,246.041000,2.404410,2.404410
5.63021,2.404320,246.033000,2.404320,2.404320
5.63121,2.404230,246.026000,2.404230,2.404230
5.63221,2.404140,246.019000,2.404140,2.404140
5.63321,2.404040,246.011000,2.404040,2.404040
5.63421,2.403950,246.004000,2.403950,2.403950
5.63521,2.403860,245.997000,2.403860,2.403860
5.63621,2.403770,245.989000,2.403770,2.403770
5.63721,2.403680,245.982000,2.403680,2.403680
5.63821,2.403580,245.975000,2.403580,2.403580
5.63921,2.403490,245.967000,2.403490,2.403490
5.64021,2.403400,245.960000,2.403400,2.403400
5.64121,2.403310,245.952000,2.403310,2.403310
5.64221,2.403220,245.945000,2.403220,2.403220
5.64321,2.403120,245.938000,2.403120,2.403120
5.64421,2.403030,245.930000,2.403030,2.403030
5.64521,2.402940,245.923000,2.402940,2.402940
5.64621,2.402850,245.916000,2.402850,2.402850
5.64721,2.402760,245.908000,2.402760,2.402760
5.64821,2.402660,245.901000,2.402660,2.402660
5.64921,2.402570,245.894000,2.402570,2.402570
5.65021,2.402480,245.886000,2.402480,2.402480
5.65121,2.402390,245.879000,2.402390,2.402390
5.65221,2.402300,245.872000,2.402300,2.402300
5.65321,2.402200,245.864000,2.402200,2.402200
5.65421,2.402110,245.857000,2.402110,2.402110
5.65521,2.402020,245.850000,2.402020,2.402020
5.65621,2.401930,245.842000,2.401930,2.401930
5.65721,2.401840,245.835000,2.401840,2.401840
5.65821,2.401740,245.828000,2.401740,2.401740
5.65921,2.401650,245.820000,2.401650,2.401650
5.66021,2.401560,245.813000,2.401560,2.401560
5.66121,2.401470,245.806000,2.401470,2.401470
5.66221,2.401380,245.798000,2.401380,2.401380
5.66321,2.401280,245.791000,2.401280,2.401280
5.66421,2.401190,245.784000,2.401190,2.401190
5.66521,2.401100,245.776000,2.401100,2.401100
5.66621,2.401010,245.769000,2.401010,2.401010
5.66721,2.400920,245.762000,2.400920,2.400920
5.66821,2.400820,245.754000,2.400820,2.400820
5.66921,2.400730,245.747000,2.400730,2.400730
5.67021,2.400640,245.740000,2.400640,2.400640
5.67121,2.400550,245.732000,2.400550,2.400550
5.67221,2.400460,245.725000,2.400460,2.400460
5.67321,2.400360,245.718000,2.400360,2.400360
5.67421,2.400270,245.710000,2.400270,2.400270
5.67521,2.400180,245.703000,2.400180,2.400180
5.67621,2.400090,245.696000,2.400090,2.400090
5.67721,2.400000,245.688000,2.400000,2.400000
5.67821,2.399900,245.681000,2.399900,2.399900
5.67921,2.399810,245.674000,2.399810,2.399810
5.68021,2.399720,245.666000,2.399720,2.399720
5.68121,2.399630,245.659000,2.399630,2.399630
5.68221,2.399540,245.652000,2.399540,2.399540
5.68321,2.399450,245.644000,2.399450,2.399450
5.68421,2.399350,245.637000,2.399350,2.399350
5.68521,2.399260,245.630000,2.399260,2.399260
5.68621,2.399170,245.622000,2.399170,2.399170
5.68721,2.399080,245.615000,2.399080,2.399080
5.68821,2.398990,245.608000,2.398990,2.398990
5.68921,2.398890,245.600000,2.398890,2.398890
5.69021,2.398800,245.593000,2.398800,2.398800
5.69121,2.398710,245.586000,2.398710,2.398710
5.69221,2.398620,245.578000,2.398620,2.398620
5.69321,2.398530,245.571000,2.398530,2.398530
5.69421,2.398440,245.564000,2.398440,2.398440
5.69521,2.398340,245.556000,2.398340,2.398340
5.69621,2.398250,245.549000,2.398250,2.398250
5.69721,2.398160,245.542000,2.398160,2.398160
5.69821,2.398070,245.534000,2.398070,2.398070
5.69921,2.397980,245.527000,2.397980,2.397980
5.70021,2.397880,245.520000,2.397880,2.397880
5.70121,2.397790,245.512000,2.397790,2.397790
5.70221,2.397700,245.505000,2.397700,2.397700
5.70321,2.397610,245.498000,2.397610,2.397610
5.70421,2.397520,245.490000,2.397520,2.397520
5.70521,2.397430,245.483000,2.397430,2.397430
5.70621,2.397330,245.476000,2.397330,2.397330
5.70721,2.397240,245.468000,2.397240,2.397240
5.70821,2.397150,245.461000,2.397150,2.397150
5.70921,2.397060,245.454000,2.397060,2.397060
5.71021,2.396970,245.446000,2.396970,2.396970
5.71121,2.396880,245.439000,2.396880,2.396880
5.71221,2.396780,245.432000,2.396780,2.396780
5.71321,2.396690,245.424000,2.396690,2.396690
5.71421,2.396600,245.417000,2.396600,2.396600
5.71521,2.396510,245.410000,2.396510,2.396510
5.71621,2.396420,245.402000,2.396420,2.396420
5.71721,2.396330,245.395000,2.396330,2.396330
5.71821,2.396230,245.388000,2.396230,2.396230
5.71921,2.396140,245.381000,2.396140,2.396140
5.72021,2.396050,245.373000,2.396050,2.396050
5.72121,2.395960,245.366000,2.395960,2.395960
5.72221,2.395870,245.359000,2.395870,2.395870
5.72321,2.395780,245.351000,2.395780,2.395780
5.72421,2.395680,245.344000,2.395680,2.395680
5.72521,2.395590,245.337000,2.395590,2.395590
5.72621,2.395500,245.329000,2.395500,2.395500
5.72721,2.395410,245.322000,2.395410,2.395410
5.72821,2.395320,245.315000,2.395320,2.395320
5.72921,2.395230,245.307000,2.395230,2.395230
5.73021,2.395130,245.300000,2.395130,2.395130
5.73121,2.395040,245.293000,2.395040,2.395040
5.73221,2.394950,245.285000,2.394950,2.394950
5.73321,2.394860,245.278000,2.394860,2.394860
5.73421,2.394770,245.271000,2.394770,2.394770
5.73521,2.394680,245.263000,2.394680,2.394680
5.73621,2.394580,245.256000,2.394580,2.394580
5.73721,2.394490,245.249000,2.394490,2.394490
5.73821,2.394400,245.241000,2.394400,2.394400
5.73921,2.394310,245.234000,2.394310,2.394310
5.74021,2.394220,245.227000,2.394220,2.394220
5.74121,2.394130,245.220000,2.394130,2.394130
5.74221,2.394030,245.212000,2.394030,2.394030
5.74321,2.393940,245.205000,2.393940,2.393940
5.74421,2.393850,245.198000,2.393850,2.393850
5.74521,2.393760,245.190000,2.393760,2.393760
5.74621,2.393670,245.183000,2.393670,2.393670
5.74721,2.393580,245.176000,2.393580,2.393580
5.74821,2.393480,245.168000,2.393480,2.393480
5.74921,2.393390,245.161000,2.393390,2.393390
5.75021,2.393300,245.154000,2.393300,2.393300
5.75121,2.393210,245.146000,2.393210,2.393210
5.75221,2.393120,245.139000,2.393120,2.393120
5.75321,2.393030,245.132000,2.393030,2.393030
5.75421,2.392940,245.125000,2.392940,2.392940
5.75521,2.392840,245.117000,2.392840,2.392840
5.75621,2.392750,245.110000,2.392750,2.392750
5.75721,2.392660,245.103000,2.392660,2.392660
5.75821,2.392570,245.095000,2.392570,2.392570
5.75921,2.392480,245.088000,2.392480,2.392480
5.76021,2.392390,245.081000,2.392390,2.392390
5.76121,2.392290,245.073000,2.392290,2.392290
5.76221,2.392200,245.066000,2.392200,2.392200
5.76321,2.392110,245.059000,2.392110,2.392110
5.76421,2.392020,245.051000,2.392020,2.392020
5.76521,2.391930,245.044000,2.391930,2.391930
5.76621,2.391840,245.037000,2.391840,2.391840
5.76721,2.391750,245.030000,2.391750,2.391750
5.76821,2.391650,245.022000,2.391650,2.391650
5.76921,2.391560,245.015000,2.391560,2.391560
5.77021,2.391470,245.008000,2.391470,2.391470
5.77121,2.391380,245.000000,2.391380,2.391380
5.77221,2.391290,244.993000,2.391290,2.391290
5.77321,2.391200,244.986000,2.391200,2.391200
5.77421,2.391110,244.978000,2.391110,2.391110
5.77521,2.391010,244.971000,2.391010,2.391010
5.77621,2.390920,244.964000,2.390920,2.390920
5.77721,2.390830,244.956000,2.390830,2.390830
5.77821,2.390740,244.949000,2.390740,2.390740
5.77921,2.390650,244.942000,2.390650,2.390650
5.78021,2.390560,244.935000,2.390560,2.390560
5.78121,2.390460,244.927000,2.390460,2.390460
5.78221,2.390370,244.920000,2.390370,2.390370
5.78321,2.390280,244.913000,2.390280,2.390280
5.78421,2.390190,244.905000,2.390190,2.390190
5.78521,2.390100,244.898000,2.390100,2.390100
5.78621,2.390010,244.891000,2.390010,2.390010
5.78721,2.389920,244.884000,2.389920,2.389920
5.78821,2.389830,244.876000,2.389830,2.389830
5.78921,2.389730,244.869000,2.389730,2.389730
5.79021,2.389640,244.862000,2.389640,2.389640
5.79121,2.389550,244.854000,2.389550,2.389550
5.79221,2.389460,244.847000,2.389460,2.389460
5.79321,2.389370,244.840000,2.389370,2.389370
5.79421,2.389280,244.832000,2.389280,2.389280
5.79521,2.389190,244.825000,2.389190,2.389190
5.79621,2.389090,244.818000,2.389090,2.389090
5.79721,2.389000,244.811000,2.389000,2.389000
5.79821,2.388910,244.803000,2.388910,2.388910
5.79921,2.388820,244.796000,2.388820,2.388820
5.80021,2.388730,244.789000,2.388730,2.388730
5.80121,2.388640,244.781000,2.388640,2.388640
5.80221,2.388550,244.774000,2.388550,2.388550
5.80321,2.388450,244.767000,2.388450,2.388450
5.80421,2.388360,244.759000,2.388360,2.388360
5.80521,2.388270,244.752000,2.388270,2.388270
5.80621,2.388180,244.745000,2.388180,2.388180
5.80721,2.388090,244.738000,2.388090,2.388090
5.80821,2.388000,244.730000,2.388000,2.388000
5.80921,2.387910,244.723000,2.387910,2.387910
5.81021,2.387820,244.716000,2.387820,2.387820
5.81121,2.387720,244.708000,2.387720,2.387720
5.81221,2.387630,244.701000,2.387630,2.387630
5.81321,2.387540,244.694000,2.387540,2.387540
5.81421,2.387450,244.687000,2.387450,2.387450
5.81521,2.387360,244.679000,2.387360,2.387360
5.81621,2.387270,244.672000,2.387270,2.387270
5.81721,2.387180,244.665000,2.387180,2.387180
5.81821,2.387080,244.657000,2.387080,2.387080
5.81921,2.386990,244.650000,2.386990,2.386990
5.82021,2.386900,244.643000,2.386900,2.386900
5.82121,2.386810,244.636000,2.386810,2.386810
5.82221,2.386720,244.628000,2.386720,2.386720
5.82321,2.386630,244.621000,2.386630,2.386630
5.82421,2.386540,244.614000,2.386540,2.386540
5.82521,2.386450,244.606000,2.386450,2.386450
5.82621,2.386350,244.599000,2.386350,2.386350
5.82721,2.386260,244.592000,2.386260,2.386260
5.82821,2.386170,244.585000,2.386170,2.386170
5.82921,2.386080,244.577000,2.386080,2.386080
5.83021,2.385990,244.570000,2.385990,2.385990
5.83121,2.385900,244.563000,2.385900,2.385900
5.83221,2.385810,244.555000,2.385810,2.385810
5.83321,2.385720,244.548000,2.385720,2.385720
5.83421,2.385630,244.541000,2.385630,2.385630
5.83521,2.385530,244.534000,2.385530,2.385530
5.83621,2.385440,244.526000,2.385440,2.385440
5.83721,2.385350,244.519000,2.385350,2.385350
5.83821,2.385260,244.512000,2.385260,2.385260
5.83921,2.385170,244.504000,2.385170,2.385170
5.84021,2.385080,244.497000,2.385080,2.385080
5.84121,2.384990,244.490000,2.384990,2.384990
5.84221,2.384900,244.483000,2.384900,2.384900
5.84321,2.384800,244.475000,2.384800,2.384800
5.84421,2.384710,244.468000,2.384710,2.384710
5.84521,2.384620,244.461000,2.384620,2.384620
5.84621,2.384530,244.453000,2.384530,2.384530
5.84721,2.384440,244.446000,2.384440,2.384440
5.84821,2.384350,244.439000,2.384350,2.384350
5.84921,2.384260,244.432000,2.384260,2.384260
5.85021,2.384170,244.424000,2.384170,2.384170
5.85121,2.384080,244.417000,2.384080,2.384080
5.85221,2.383980,244.410000,2.383980,2.383980
5.85321,2.383890,244.403000,2.383890,2.383890
5.85421,2.383800,244.395000,2.383800,2.383800
5.85521,2.383710,244.388000,2.383710,2.383710
5.85621,2.383620,244.381000,2.383620,2.383620
5.85721,2.383530,244.373000,2.383530,2.383530
5.85821,2.383440,244.366000,2.383440,2.383440
5.85921,2.383350,244.359000,2.383350,2.383350
5.86021,2.383260,244.352000,2.383260,2.383260
5.86121,2.383160,244.344000,2.383160,2.383160
5.86221,2.383070,244.337000,2.383070,2.383070
5.86321,2.382980,244.330000,2.382980,2.382980
5.86421,2.382890,244.323000,2.382890,2.382890
5.86521,2.382800,244.315000,2.382800,2.382800
5.86621,2.382710,244.308000,2.382710,2.382710
5.86721,2.382620,244.301000,2.382620,2.382620
5.86821,2.382530,244.293000,2.382530,2.382530
5.86921,2.382440,244.286000,2.382440,2.382440
5.87021,2.382340,244.279000,2.382340,2.382340
5.87121,2.382250,244.272000,2.382250,2.382250
5.87221,2.382160,244.264000,2.382160,2.382160
5.87321,2.382070,244.257000,2.382070,2.382070
5.87421,2.381980,244.250000,2.381980,2.381980
5.87521,2.381890,244.243000,2.381890,2.381890
5.87621,2.381800,244.235000,2.381800,2.381800
5.87721,2.381710,244.228000,2.381710,2.381710
5.87821,2.381620,244.221000,2.381620,2.381620
5.87921,2.381530,244.213000,2.381530,2.381530
5.88021,2.381430,244.206000,2.381430,2.381430
5.88121,2.381340,244.199000,2.381340,2.381340
5.88221,2.381250,244.192000,2.381250,2.381250
5.88321,2.381160,244.184000,2.381160,2.381160
5.88421,2.381070,244.177000,2.381070,2.381070
5.88521,2.380980,244.170000,2.380980,2.380980
5.88621,2.380890,244.163000,2.380890,2.380890
5.88721,2.380800,244.155000,2.380800,2.380800
5.88821,2.380710,244.148000,2.380710,2.380710
5.88921,2.380620,244.141000,2.380620,2.380620
5.89021,2.380520,244.134000,2.380520,2.380520
5.89121,2.380430,244.126000,2.380430,2.380430
5.89221,2.380340,244.119000,2.380340,2.380340
5.89321,2.380250,244.112000,2.380250,2.380250
5.89421,2.380160,244.104000,2.380160,2.380160
5.89521,2.380070,244.097000,2.380070,2.380070
5.89621,2.379980,244.090000,2.379980,2.379980
5.89721,2.379890,244.083000,2.379890,2.379890
5.89821,2.379800,244.075000,2.379800,2.379800
5.89921,2.379710,244.068000,2.379710,2.379710
5.90021,2.379620,244.061000,2.379620,2.379620
5.90121,2.379520,244.054000,2.379520,2.379520
5.90221,2.379430,244.046000,2.379430,2.379430
5.90321,2.379340,244.039000,2.379340,2.379340
5.90421,2.379250,244.032000,2.379250,2.379250
5.90521,2.379160,244.025000,2.379160,2.379160
5.90621,2.379070,244.017000,2.379070,2.379070
5.90721,2.378980,244.010000,2.378980,2.378980
5.90821,2.378890,244.003000,2.378890,2.378890
5.90921,2.378800,243.996000,2.378800,2.378800
5.91021,2.378710,243.988000,2.378710,2.378710
5.91121,2.378620,243.981000,2.378620,2.378620
5.91221,2.378520,243.974000,2.378520,2.378520
5.91321,2.378430,243.967000,2.378430,2.378430
5.91421,2.378340,243.959000,2.378340,2.378340
5.91521,2.378250,243.952000,2.378250,2.378250
5.91621,2.378160,243.945000,2.378160,2.378160
5.91721,2.378070,243.938000,2.378070,2.378070
5.91821,2.377980,243.930000,2.377980,2.377980
5.91921,2.377890,243.923000,2.377890,2.377890
5.92021,2.377800,243.916000,2.377800,2.377800
5.92121,2.377710,243.909000,2.377710,2.377710
5.92221,2.377620,243.901000,2.377620,2.377620
5.92321,2.377530,243.894000,2.377530,2.377530
5.92421,2.377430,243.887000,2.377430,2.377430
5.92521,2.377340,243.879000,2.377340,2.377340
5.92621,2.377250,243.872000,2.377250,2.377250
5.92721,2.377160,243.865000,2.377160,2.377160
5.92821,2.377070,243.858000,2.377070,2.377070
5.92921,2.376980,243.850000,2.376980,2.376980
5.93021,2.376890,243.843000,2.376890,2.376890
5.93121,2.376800,243.836000,2.376800,2.376800
5.93221,2.376710,243.829000,2.376710,2.376710
5.93321,2.376620,243.821000,2.376620,2.376620
5.93421,2.376530,243.814000,2.376530,2.376530
5.93521,2.376440,243.807000,2.376440,2.376440
5.93621,2.376340,243.800000,2.376340,2.376340
5.93721,2.376250,243.792000,2.376250,2.376250
5.93821,2.376160,243.785000,2.376160,2.376160
5.93921,2.376070,243.778000,2.376070,2.376070
5.94021,2.375980,243.771000,2.375980,2.375980
5.94121,2.375890,243.763000,2.375890,2.375890
5.94221,2.375800,243.756000,2.375800,2.375800
5.94321,2.375710,243.749000,2.375710,2.375710
5.94421,2.375620,243.742000,2.375620,2.375620
5.94521,2.375530,243.734000,2.375530,2.375530
5.94621,2.375440,243.727000,2.375440,2.375440
5.94721,2.375350,243.720000,2.375350,2.375350
5.94821,2.375260,243.713000,2.375260,2.375260
5.94921,2.375170,243.706000,2.375170,2.375170
5.95021,2.375070,243.698000,2.375070,2.375070
5.95121,2.374980,243.691000,2.374980,2.374980
5.95221,2.374890,243.684000,2.374890,2.374890
5.95321,2.374800,243.677000,2.374800,2.374800
5.95421,2.374710,243.669000,2.374710,2.374710
5.95521,2.374620,243.662000,2.374620,2.374620
5.95621,2.374530,243.655000,2.374530,2.374530
5.95721,2.374440,243.648000,2.374440,2.374440
5.95821,2.374350,243.640000,2.374350,2.374350
5.95921,2.374260,243.633000,2.374260,2.374260
5.96021,2.374170,243.626000,2.374170,2.374170
5.96121,2.374080,243.619000,2.374080,2.374080
5.96221,2.373990,243.611000,2.373990,2.373990
5.96321,2.373900,243.604000,2.373900,2.373900
5.96421,2.373800,243.597000,2.373800,2.373800
5.96521,2.373710,243.590000,2.373710,2.373710
5.96621,2.373620,243.582000,2.373620,2.373620
5.96721,2.373530,243.575000,2.373530,2.373530
5.96821,2.373440,243.568000,2.373440,2.373440
5.96921,2.373350,243.561000,2.373350,2.373350
5.97021,2.373260,243.553000,2.373260,2.373260
5.97121,2.373170,243.546000,2.373170,2.373170
5.97221,2.373080,243.539000,2.373080,2.373080
5.97321,2.372990,243.532000,2.372990,2.372990
5.97421,2.372900,243.524000,2.372900,2.372900
5.97521,2.372810,243.517000,2.372810,2.372810
5.97621,2.372720,243.510000,2.372720,2.372720
5.97721,2.372630,243.503000,2.372630,2.372630
5.97821,2.372540,243.496000,2.372540,2.372540
5.97921,2.372450,243.488000,2.372450,2.372450
5.98021,2.372350,243.481000,2.372350,2.372350
5.98121,2.372260,243.474000,2.372260,2.372260
5.98221,2.372170,243.467000,2.372170,2.372170
5.98321,2.372080,243.459000,2.372080,2.372080
5.98421,2.371990,243.452000,2.371990,2.371990
5.98521,2.371900,243.445000,2.371900,2.371900
5.98621,2.371810,243.438000,2.371810,2.371810
5.98721,2.371720,243.430000,2.371720,2.371720
5.98821,2.371630,243.423000,2.371630,2.371630
5.98921,2.371540,243.416000,2.371540,2.371540
5.99021,2.371450,243.409000,2.371450,2.371450
5.99121,2.371360,243.401000,2.371360,2.371360
5.99221,2.371270,243.394000,2.371270,2.371270
5.99321,2.371180,243.387000,2.371180,2.371180
5.99421,2.371090,243.380000,2.371090,2.371090
5.99521,2.371000,243.373000,2.371000,2.371000
5.99621,2.370910,243.365000,2.370910,2.370910
5.99721,2.370820,243.358000,2.370820,2.370820
5.99821,2.370730,243.351000,2.370730,2.370730
5.99921,2.370630,243.344000,2.370630,2.370630
6.00021,2.370540,243.336000,2.370540,2.370540
6.00121,2.370590,243.342000,2.370590,2.370590
6.00221,2.370660,243.347000,2.370660,2.370660
6.00321,2.370740,243.352000,2.370740,2.370740
6.00421,2.370810,243.358000,2.370810,2.370810
6.00521,2.370890,243.363000,2.370890,2.370890
6.00621,2.370960,243.369000,2.370960,2.370960
6.00721,2.371040,243.374000,2.371040,2.371040
6.00821,2.371110,243.379000,2.371110,2.371110
6.00921,2.371190,243.385000,2.371190,2.371190
6.01021,2.371260,243.390000,2.371260,2.371260
6.01121,2.371340,243.395000,2.371340,2.371340
6.01221,2.371410,243.401000,2.371410,2.371410
6.01321,2.371490,243.406000,2.371490,2.371490
6.01421,2.371560,243.411000,2.371560,2.371560
6.01521,2.371640,243.417000,2.371640,2.371640
6.01621,2.371710,243.422000,2.371710,2.371710
6.01721,2.371790,243.428000,2.371790,2.371790
6.01821,2.371860,243.433000,2.371860,2.371860
6.01921,2.371940,243.438000,2.371940,2.371940
6.02021,2.372010,243.444000,2.372010,2.372010
6.02121,2.372090,243.449000,2.372090,2.372090
6.02221,2.372160,243.454000,2.372160,2.372160
6.02321,2.372240,243.460000,2.372240,2.372240
6.02421,2.372310,243.465000,2.372310,2.372310
6.02521,2.372390,243.470000,2.372390,2.372390
6.02621,2.372460,243.476000,2.372460,2.372460
6.02721,2.372540,243.481000,2.372540,2.372540
6.02821,2.372610,243.487000,2.372610,2.372610
6.02921,2.372690,243.492000,2.372690,2.372690
6.03021,2.372760,243.497000,2.372760,2.372760
6.03121,2.372840,243.503000,2.372840,2.372840
6.03221,2.372910,243.508000,2.372910,2.372910
6.03321,2.372990,243.513000,2.372990,2.372990
6.03421,2.373060,243.519000,2.373060,2.373060
6.03521,2.373140,243.524000,2.373140,2.373140
6.03621,2.373210,243.530000,2.373210,2.373210
6.03721,2.373290,243.535000,2.373290,2.373290
6.03821,2.373370,243.540000,2.373370,2.373370
6.03921,2.373440,243.546000,2.373440,2.373440
6.04021,2.373520,243.551000,2.373520,2.373520
6.04121,2.373590,243.556000,2.373590,2.373590
6.04221,2.373670,243.562000,2.373670,2.373670
6.04321,2.373740,243.567000,2.373740,2.373740
6.04421,2.373820,243.572000,2.373820,2.373820
6.04521,2.373890,243.578000,2.373890,2.373890
6.04621,2.373970,243.583000,2.373970,2.373970
6.04721,2.374040,243.589000,2.374040,2.374040
6.04821,2.374120,243.594000,2.374120,2.374120
6.04921,2.374190,243.599000,2.374190,2.374190
6.05021,2.374270,243.605000,2.374270,2.374270
6.05121,2.374340,243.610000,2.374340,2.374340
6.05221,2.374420,243.615000,2.374420,2.374420
6.05321,2.374490,243.621000,2.374490,2.374490
6.05421,2.374570,243.626000,2.374570,2.374570
6.05521,2.374640,243.632000,2.374640,2.374640
6.05621,2.374720,243.637000,2.374720,2.374720
6.05721,2.374790,243.642000,2.374790,2.374790
6.05821,2.374870,243.648000,2.374870,2.374870
6.05921,2.374940,243.653000,2.374940,2.374940
6.06021,2.375020,243.658000,2.375020,2.375020
6.06121,2.375090,243.664000,2.375090,2.375090
6.06221,2.375170,243.669000,2.375170,2.375170
6.06321,2.375250,243.674000,2.375250,2.375250
6.06421,2.375320,243.680000,2.375320,2.375320
6.06521,2.375400,243.685000,2.375400,2.375400
6.06621,2.375470,243.691000,2.375470,2.375470
6.06721,2.375550,243.696000,2.375550,2.375550
6.06821,2.375620,243.701000,2.375620,2.375620
6.06921,2.375700,243.707000,2.375700,2.375700
6.07021,2.375770,243.712000,2.375770,2.375770
6.07121,2.375850,243.717000,2.375850,2.375850
6.07221,2.375920,243.723000,2.375920,2.375920
6.07321,2.376000,243.728000,2.376000,2.376000
6.07421,2.376070,243.734000,2.376070,2.376070
6.07521,2.376150,243.739000,2.376150,2.376150
6.07621,2.376220,243.744000,2.376220,2.376220
6.07721,2.376300,243.750000,2.376300,2.376300
6.07821,2.376370,243.755000,2.376370,2.376370
6.07921,2.376450,243.760000,2.376450,2.376450
6.08021,2.376520,243.766000,2.376520,2.376520
6.08121,2.376600,243.771000,2.376600,2.376600
6.08221,2.376680,243.777000,2.376680,2.376680
6.08321,2.376750,243.782000,2.376750,2.376750
6.08421,2.376830,243.787000,2.376830,2.376830
6.08521,2.376900,243.793000,2.376900,2.376900
6.08621,2.376980,243.798000,2.376980,2.376980
6.08721,2.377050,243.803000,2.377050,2.377050
6.08821,2.377130,243.809000,2.377130,2.377130
6.08921,2.377200,243.814000,2.377200,2.377200
6.09021,2.377280,243.820000,2.377280,2.377280
6.09121,2.377350,243.825000,2.377350,2.377350
6.09221,2.377430,243.830000,2.377430,2.377430
6.09321,2.377500,243.836000,2.377500,2.377500
6.09421,2.377580,243.841000,2.377580,2.377580
6.09521,2.377650,243.846000,2.377650,2.377650
6.09621,2.377730,243.852000,2.377730,2.377730
6.09721,2.377800,243.857000,2.377800,2.377800
6.09821,2.377880,243.863000,2.377880,2.377880
6.09921,2.377960,243.868000,2.377960,2.377960
6.10021,2.378030,243.873000,2.378030,2.378030
6.10121,2.378110,243.879000,2.378110,2.378110
6.10221,2.378180,243.884000,2.378180,2.378180
6.10321,2.378260,243.889000,2.378260,2.378260
6.10421,2.378330,243.895000,2.378330,2.378330
6.10521,2.378410,243.900000,2.378410,2.378410
6.10621,2.378480,243.906000,2.378480,2.378480
6.10721,2.378560,243.911000,2.378560,2.378560
6.10821,2.378630,243.916000,2.378630,2.378630
6.10921,2.378710,243.922000,2.378710,2.378710
6.11021,2.378780,243.927000,2.378780,2.378780
6.11121,2.378860,243.932000,2.378860,2.378860
6.11221,2.378930,243.938000,2.378930,2.378930
6.11321,2.379010,243.943000,2.379010,2.379010
6.11421,2.379090,243.949000,2.379090,2.379090
6.11521,2.379160,243.954000,2.379160,2.379160
6.11621,2.379240,243.959000,2.379240,2.379240
6.11721,2.379310,243.965000,2.379310,2.379310
6.11821,2.379390,243.970000,2.379390,2.379390
6.11921,2.379460,243.975000,2.379460,2.379460
6.12021,2.379540,243.981000,2.379540,2.379540
6.12121,2.379610,243.986000,2.379610,2.379610
6.12221,2.379690,243.992000,2.379690,2.379690
6.12321,2.379760,243.997000,2.379760,2.379760
6.12421,2.379840,244.002000,2.379840,2.379840
6.12521,2.379910,244.008000,2.379910,2.379910
6.12621,2.379990,244.013000,2.379990,2.379990
6.12721,2.380070,244.019000,2.380070,2.380070
6.12821,2.380140,244.024000,2.380140,2.380140
6.12921,2.380220,244.029000,2.380220,2.380220
6.13021,2.380290,244.035000,2.380290,2.380290
